992000936 936      -4      99  20 1,30485 2 2 2 2 3 3 2 3 3 2-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2-3-3-3 1 0 0 1 0 1 1 1 1 1 1 1 0 1 2 7 3 1 3 1 1 1 1 0 0 1 0 0 1 1 0 0 1 0 0 1 5 3 3 2 2 3 2 4 1 1 1 2 1 1 1 2-3 4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 2 7 2 4 3 3 2 3 1 2 2 1 2 2 2 1 1 1 1 1 2 2 2 2 1 2 2 2 2 2 1 1 1 2 2 2 4 1 1 1 0 1 1 0 0 1 1 0 0 0 2 2 2 2 2 2 2 1 6 3 3 2 3 1 3-1-1 1 1 1 1 1 1 1 2 2 2 3 3 4 4 4 3 2 4 4 2 3 4 2 2 3 1 1 2 2 3 3 1 1 1 1 3 4 2 1 4 6 8 1 5 2 3 2 5 3 4 3 3 3 3 3 3 2 1 3 4 1 2    2007      -3 4-1 3 1 3 1 2 2 1 2 3 3 3 3 2 2 2 2 2 2 3 4 4-3-3-3-3-3-3-3-3-3-3 2** 2-3 2 3-3 1 2 0 0 0-2 6 2 1 2   -3   23   -3    3119 7 6-3   1  -3      -3  -3-3 510 5   20003-4 0 1 0  3-4 3 1 1 1 1 3 1 5 1 2 2 3 9 110 3  2 3-1 3 3 3 2 2 2-1 1 3 1 1 1 5 7 3 2 1-4-4-4 3 3 3 2 4 2 1-4     412 1   10,00-4 2 1 550 800
992000937 937      -4      99  20  ,77752 1 3 2 2 3 3 2 3 2-1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 4 1 0 0 1 0 0 1 0 1 1 1 0 0 1-1 5 7 1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 8 5 2 2 2 3 4 3-1 3 1 2 2 2-3 2-3 5 4-1-1 1 2 2-1-1-1-1-1-1-1-1-1-1 2 4 2-1 7 2 4 4 1 3 1 2 2 2 1 3 2 2 1 2 2 1 2 2 2 2-1 2-1 1 4 4 2 3-1 4 1 2 2 2 1 3 0 1 1 1 0 0 1 1 0 0 0-1-1-1-1-1-1-1-1 3 4 9 2 1 2 1 1 2 2 1 3 1 1 3 3-1 3 2-1 3 4 4-1-1-1 3 3 3 3-1 1 1 4 2 2-1-1-1 3 6 6 1-1 7 6 4-1 7 7 7-1 1 1 7 410 2 3 1 1 3 2 2 3 3 1 2 3 1 3      96      -3 4-1-1 1 2 4 2 3 1 4 4 3-1-1 3 3 5 3 1 5 3 5 3-3-3-3-3-3-3-3-3-3-3 2** 2-3 2 5-3 0 1 0 0 024 8 2 1 2   -3   18   -3    4115 410-3   1  -3      -3  -3-3 4 8 5   20003-4 0 1 0  6-4 2-1-1 2 5 5 2 5 4 2 3 3 8 110 7  6 2 2-1-1-1 1 1 1 2 1-1-1-1 110-1 3 2 1-4-4-4 4 1 3 2 3-1 1-4    2911 0   55,00-4 1 1 900 900
992000938 938      -4      99  20  ,90983 2 2 3 2 2 2 2 3 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2-3-3-3 1 0 1 1 0 0 0 0 0 0 1 0 0 0 2 8 8 2 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 2-3-3 1 1 1 1 5 2 1 3 1 1 1 1 1 2-3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1-1-1 1 8 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 3 2 2 2 3-1-1 2 2 2 4 1 2 0 1 1 1 0 0 1 0 1 0 0 2 2 1 2 2 2-1 1 9 5 6 6 5 3 1 1 2 1 1 1 1 1 1 2 2 2 2 3 2 2 2 2 3 2 2 3 2 5 3 2 2 4 2-1-1 2 2 3 1 1 1 1 2 2 1 1 1-110 1 1 1 4 1-1 1 3 3 3 3 3 3 3 3 3 1 4 1 2    2002      -3 3 2 2 2 2 1 4 1 1 3 3 3 3 3 1 2 2 2 1 2 2 3 2 2 2 2 2 2-3-3-3-3-3 1** 1 1 2 1 2 3 2 0 0 014 4 2 4-3   -3   -3   -3    2452 3 2-3   1  -3      -3  -3-3 3 6 5   20003-4 0 1 0 -3-4 2 2 1 1 5 5 2 1 1 3-1 2 4-110 6  2 2-1 1 3-1 2 2 2 2 2 1 1 1 1-1-1 3 3 3-4-4-4 3 3 3 2 1 2 1-4    2911 1     ,00-4 2 1 350 400
992000939 939      -4      99  20 1,05304 2 2 2 2 3 3 2 2 3-1-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 4 1 0 0 0 1 0 0 1 0 0 1 1 0 0 1-1 6 3 3 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 3 1 3 3 2 3 4 3 1 3 1 2 2 2-3 2-3 6 5-1-1-1 1 2-1 2 2 1-1 2 2-1-1-1 2 8-1 1 2 2 5 4 1 3 1 2 2-1 2-1 2 3 2 2 2-1 3-1 3-1 2 2-1 1 4 2 2 2 2 3 1 2 2 3 1-1 1 1 0 1 0 0 1 0 0 1 0 1 1 2-1-1 2-1 2 3 6 6 5 6 2 3 1 2 3 1 3 3 1 3 3-1 3 2 3 4 4 4 4 3 2 3 4 3 4 4 2 2 4 3 2 3 2 2 4 8 8 1 3 6 8 6 5 6 7 8 5 3 2 9 6 9 4 3 2 2 3 2 2 3 3 1 2 3 1 3      -1      -1 4-1 4 1 2 2 2 3 1 3 4 3 4 4 2 2 4 2 2 4 2 5 3 2 2 2 2 2-3-3-3-3-3 2** 1 1 2 1 2 1 2 1 0 019 5 2 1 2   -3    6   -3    5220 8 8-3   2   1    8262   915 4 8 5   20003-4 0 0 1  4-4 2 9-1 2 5 5 1 5 3 2 3 2-1-110 6 -1 2-1 3 3-1 2 2 2 2 1 6 2 3 110 2 3 2 2-4-4-4 4 2 3 3 2 1 1-4    3011 1   20,00-4 1 1 300 400
992000940 940      -4      99  20 1,43858 3 2 2 2 3 3 3 3 3 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0-1 7 8 3 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 2-3-3 3 3 3 3 2 4 1-1 1 3 2 2-3 2-3 7 4-1-1-1 2 2-1-1-1-1-1-1-1-1-1-1 3-1-1 2 7 2 1 5 1 5 1 2 1-1 2 3 1 3 2 2 1 2-1 2 2 2-1-1 1 1 3 3-1 2-1-1 2 2-1 3 1-1 0 1 0 0 0 0 1 1 0 0 0 1 1 2-1-1-1 3 1-1 3 9 1 1 2-1 1 1 1 1 3 1 1-1 3 3 3 2-1 4 4 3 3 2 2 4 4 3-1-1 1 1 3 2 2 3 3 3 3 9 9-1 5 8 7 6 7 7 810 6-1 4 9 410 3 1 1 1 3 1 2 3 3 1 3 4 1 4      96      -3 4-1 3 1 1 4 3 2 2 5 5 4 4 4 4 4 4 4 2 5 5 5 5-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 5-3 0 4 0 0 018 5 1 7-3   -3   -3   -3      -3-3-3 4   2   1    7133   8 3 612 5   20003-4 0 0 0 -3-4 3-1 2 4 5 5 3 5 4 1 3 310 5 5 6  7 2-1 3 2 3 2 2 2 2 2 8 4 8 310 6 2 2 2-4-4-4 3 2 2 3-1 1 1-4    3011 1    5,00-4 1 1 400   0
992000941 941      -4      99  20 1,05304 1 1 1 1 2 3 2 2 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4-3 4 1 1 0 1 0 0 1 1 0 0 1 0 0 1 210 9 4 3 1 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 1 7 8 2 2 1 1 4 1 1 1 1 2 2 1 1 2-3 7 3 1 1 1 1 2-1-1-1 1 1-1-1 1 1 2 3 9-1 2 7-2 5 4 1 2 1 1 1 1 1 3 1 2 1 1 1 2 1 2 2 3 2 2-1 1 4 4 1 2 2 1 1 1 1 3 1 2 0 1 1 1 0 1 0 0 0 1 0 1 1-1 3 3 3 3 2-1 11010 5 1 4 2 2 1 1 1 1 1 1 3 3 3 2 3 3 3 3 3 3 3 3 3 4 2 5-1 2 4 2 3 2 2 2 4 110 1 1 5 1 1 1 5 510 1 3 1 1 1 5 1 4 3 3 3 3 3 3 2 1 3 5 1 3      96      -3 2 2 3 1 2 1 4 1 1 2 2 2 2 2 2 2 3 2 2 2 2 4 2 2 2 2-1 2-3-3-3-3-3 2** 2-3 2 3-3 1 1 1 0 020 6 2 1 2   -3   -2   -3    2411 4 8-3   1  -3      -3  -3-3 4 7 5   20003-4 0 1 1  7-4 3 2-1 2 2 5 1 4 3 1 2 2 5 1 9 5  2 2-2 1 3-1 3 3 3 1 2 4 1 5-1 8-1 2 2 3-4-4-4 3 3 3 5 2 1 1-4     112 1    5,00-4 3 1 400 800
992000942 942      -4      99  20  ,55890 2 2 2 2 3 3 3 3 3 1-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2-3-3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 8-1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 8 5 1 2 1 2 4 2 1 3 1 2 2 2-3 2-3 8 8-1-1 1 2-1-1-1-1-1-1-1-1-1-1 2 4 1 2 2 7 2 1 4 1 3 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 3 2 2 3 2 3-1 2 2 2 3 1 2 0 0 1 1 0 0 1 0 0 0 0 1 1 3 3 3 3 3 1-1 410 6 7 2 3-1-1 1 1 1 1 1 1 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 2 3 3 4-1 2 2 1 2 4 2 1 1 1-1 4 6 1 4 510 1 1 1-1-1 1 3 3 3 3 3 3 2 3 2 1 2 3 1 2    2004      -3 3 2 2 1 2 3 3 1 2 3 3 3 3 3 2 2 3 2 2 3 3 3 3-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 3 3 2 0 018 6 2 1 2   -3    6   -3    7129 8 3-3   1  -3      -3  -3-3 714 5   20003-4 0 0 0 -1-4 3-1 2-1 5 5 2 5 3 1 1 3 7 8 9 7 10 2-2 1 3 3 3 3 3 2 1 1 1-1 2 9-1 3 2 2-4-4-4 3 3 3 2 4 1 1-4     112 1   40,00-4 1 1 3901200
992000943 943      -4      99  20 1,97165-1 1 2 2 3-1 2-1 2-1-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 4 4 1 0 0 1 0 0 1 0 0 1 1 0 0 1 2 4 6 3 4 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 2-3-3 3 2 4 3 3 4 1 3 1 2 2 1 1 2-3 3 3 1 1 1 1 1 1-1-1 1 1-1-1 1-1-1 2 9 1 2 5 2 6 2 2 2 2 1 2 3 2 3 2 3 2 2 2 2 2 2 2 2 1 1 2 1 2 2 3 2 2 2 2 2 2 3 1 1 0 1 1 1 0 0 0 1 0 0 0 1 1-1 3 3-1 3 2 5 2 5 2 8 2 3 1 2 1 1 1 1 1 3 2 3 3 2 2 3 3 3 3-1-1 3 3 3 3 1 2 2 4 2-1-1 2-1 4 3 5 1 1 1 3 1 1 5 6 7 5 1 1 8 1 4 1 3 2 2 3 2 3 3 3 1 3 4 1 3    2013      -3 4-1 1 1 1 3 2 3 1 3 4 3 4 3 2 2 4 2 1 3 3 4 3-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 2 2 0 1 121 6 2 5-3   -3   -3   -3      -3-3-3-3   2   1    2441   4 8 5 9 5   20003-4 0 0 1 -3-4 2 4 1 1 3 3 2 3 3 3 2 3 2 2 5 7  4 2 2 3-1 3 2 2 1 2 1 3 1 1 1 7 5 3 3 2-4-4-4 2 2 2 2 3 2 1-4     112 1    5,00-4 1 1 250   0
992000944 944      -4      99  20 1,33322 2 2 2 3 3 3 2 3 3 2-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 4 4 0 0 0 1 0 0 1 0 0 0 1 0 0 0 2 6-1 3 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 4 1 2 3 3 3 3 4-1 3 1 3 1 2-3 2-3 8 5-1-1-1 2 2 2 2 2-1-1 2 2-1-1-1 3-1 2 2 7 2 1 4 1 4 1 2 1 2 2 3 1 3 2 2 2 2 2 2 2 2 1-1-1 1 3 3 2 2 2-1-1 2 2 3 1 2 0 1 0 1 0 0 1 1 0 1 0-1-1-1-1-1-1-1-1-1 5 8 4 4 3 1 1 3 3 1 3 1 1-1 3 3 3 2-1 4 4 4 4 3 3 4 4 3 5 6 1 1 3 2 2 3 3-1 4 8 8 2-1 7 6 7-1-1 7 8 6 4 3 8 4 8 3 2 2 2 3 2 2 3 3 1 3 2 1 3      -1    2005 4-1 4 1 3 4 3 3 1 2 3 3 3 3 2 3 4 2 1 4 4 4 4-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 1 2 0 1 022 6 2 1 2   -3   40   -3    3119 590-3   1  -3      -3  -3-3 612 5   20003-4 0 1 1  5-4 3-1 2 3 5 5 3 5 4 2 3 3 7 310 9  6 2-1 3 3-1 2 2 2 2 2 4 1 6 210-1 3 2 2-4-4-4 3 2 3 2 4-1 2-4     212 0   55,00-4 1 1 5001000
992000945 945      -4      99  20 1,46124 1 1 2 1 3 2 2 3 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 3-3 1 0 0 1 0 0 0 0 0 0 1 1 0 1 2 4 4 1-1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 2-3-3 2 1 3 3 3 1 2 2 1 2 2 1 1 2-3 5 4 1 1 1 1 2 2 1 1 2 1-1 1 1 1 1 2 4 1 1 4 2 6 3 3 2-1 1 2 3 2 3 2 3 2 3 2 2 1 2 2 2 1 1-1 2 3 3 1-1 1 2 2 2 2 1 1 1 0 1 1 1 0 1 1 0 0 0 0 2 2-1-1 2-1-1 1-1 5 8 7 9 3 1 2 2 1 1 2 1 1 3 2-1-1 2-1-1-1-1-1-1-1-1-1-1 3 6 2-1-1-1-1-1-1-1 3 7 8 2 1 3 3 1 4 3 6 8 1 3 1 2 3 5 5 2 3 3 4 2 2 4 3 1 2 3 1 3      -1      -1 2 2 2 1 3 1 2 3 1 2 2 3 4 4 2 2-1 2 3 3-1-1-1-3-3-3-3-3-3-3-3-3-3 2** 2-3 2 5-3 0 3 0 0 019 5 1 6-3   -3   -3   -3      -3-3-3-3   2   1    5220   8 8 4 8 5   20003-4 0 0 1 -3-4 2 7 2 2 1 3 3 1 1-1 2 3 3 8 7 8  8-1 1 1-1-1 1 1 2-1 1 4 4 2 1 7 7 3 2 3-4-4-4 3 2-1 2 6 1 1-4     212 1   15,00-4 1 1 300   0
992000946 946      -4      99  20  ,55890 1 2 2 3 4 4 2 2 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 4 1 1 1 1 1 1 1 1 0 1 1 1 1 1 210 1 3 4 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 2 1 4 1 1 2 2 1 2 2 2-3 2-3 5 7 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 8 2 2 7 2 5 2 1 1 1 1 2 3 1 2 1 3 1 1 2 1 1 2 3 3 1 1 2 1 1 2 3 1 1 2 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 0 1 1 1 2 2 2 3 2 5 1 5 110 3 2 1 2 1 1 2 1 1 2 2 3 2 2 2 4 4 4 4 3 2 3 4 4 1 5 3 1 4 1 1 1 3 1 4 1 1 1 1 1 1 1 1 5 5 1 1 1 110 1 1 1 3 2 1 3 3 2 3 3 1 3 4 1 2    2017      -3 3 1 1 1 1 1 3 1 1 2 3 3 4 4 1 1 3 2 1 2 2 3 3 1 1 2 2 1-3-3-3-3-3 1** 1 1 2 1 2 1 2 1 0 024 6 2 1 2   -3  300   -3    7241 790-3   1  -3      -3  -3-3 510 5   20003-4 0 0 1  1-4 210 1 1 2 3 1 2 2 3 1 2 1 5 1 1  5 2 1 1 1 3 1 3 1 2 1 3 1 1 1 6 1 2 2 2-4-4-4 1 1 1 1 7 2 1-4     312 1    5,00-4 1 1 400 700
992000947 947      -4      99  20 1,96168 4 2 2 3 3 1 2 4 4 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1 4 1 0 1 1 0 0 1 0 0 1 1 0 0 0 2 4 2 1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2-3-3 3 2 1 2 3 3-1 3 1 2 1 1 1 2-3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1-1-1 110 1 1 1 2-1 2 4 1 4 1 2 3 1 1 2-1 2-1-1 2 2 2 2 2 1 1 2 3-1 2 3 2 2 2 2 2 2 3 1 1 0 1 1 1 0 0 0 1 1 0 0 2 2 1 2 2 2 2 2 9 7 11010 3 1 1 2 2 1 1 1 1 1 1 2 2 2-1 3 3 3 3-1-1 3 3 3 6 2 2 2 4 3-1 2 2 2 4-1 4 1 1 4 1 1 1 1 1-1-1 1 1 5 1 4 1 2 2 2 3 2 2 2 2 3 1 2 1 2    2008      -3 4-1 2 1 1 1 1 3 1 3 3 3 3 3 1 2 4 2 1 3 3 5 3-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 4 2 0 0 012 2 2 4-3   -3   -3   -3    7433 815-3   2   2    7136   810 3 5 5   20003-4 0 0 1 -3-4 2 1 1 1 2 3 1 2 1 3 2 2 1 71010  3 2 2 2-1 4-1-1-1-1 1 5 1 1 1-1-1 2 2 2-4-4-4 3 1 2 2 1-1 1-4     312 1     ,00-4 3 1 260 200
992000948 948      -4      99  20 1,83631 2 2 2 2 3 3 2 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1-3-3-3 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 9 8 2 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 7 3 2 3 2 2 4 3 1 2 1 3 2 2-3 1 1 7 4-1-1-1 2-1-1-1-1-1-1-1-1-1-1-1 3-1 2 2 7 2-1 4 1 3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2-1-1 1 1 3 3 2 3 2 2 2 1 3 3 1-1 0 1 1 0 0 1 1 1 0 0 0-1-1 2 2 2 2 2 1-1 6 8 6 1 3 2 1 2 1 1 1 1 1 1 3 3 3 2-1 3 3 3 3 3 3 3 3 2-1-1 2 2 3-1 2 2 1 2 4 4-1 1 5 5 5 5 2-1 8-1 4 3 1-1-1 9 2 2 2 2 3 2 2 2 2 3 1 5 1 2      -1    2013 4 2-1 1 1 4-1 2 1 4 4 4 4 3 2 3-1 3 2 3 4 5 2-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 5-3 0 3 0 0 018 6 1 1 2   -3  100   -3    7124 7 1-3   1  -3      -3  -3-3-2-2 5   20003-4 0 1 1  6-4 2-1-1 3 5 5-1 4 5 4 2 3 8 3-1 6 10 2-2 1 3-1 2 2 1 2 1 5 6 6 210-1 2 2 2-4-4-4 3 3 3 2 3 1 1-4     312 1    5,00-4 1 1  98  98
992000949 949      -4      99  20  ,58968 1 1 2 2 3 3 2 3 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3-3-3 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 8 7 4 3 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 7 4 2 2 1 3 4 2 1 1 1 2 2 1 1 2-3 5 3 1 1 1-1-1-1-1-1-1-1-1-1-1-1-1 3 1 2 2 7 2-1 3 2 3 2 1 1 3 1 3 1 3 1 2 2 1 1 2 2 3 1 1 2 1 2 1 2 3 3 3 2 2 2 2 1 2 1 0 1 1 0 1 1 0 0 0 0 1 1 2 2 2 2 2 1-1 6 7 7 1 1 3 1 2 1 1 1 1 1 3 3 3 2 2 3 3 3 3 3 3 3 3 3 3 3 5 2 2 3-1 2 3 3 2 4 1 1 1 1 4 5 3 1 7 710 1 3 1-1 3 5 1 2 2 2 2 2 2 2 2 1 3 5 1 3    2033      -3 4 2 1 1 1 2 4 1 1 2 3 3 3 3 2 2 3 2 1 2 2 3 2 2 2 2 3 2-3-3-3-3-3 2** 1 1 2 1 2 2 2 1 1 024 8 2 1 2   -3   60   -3    7242 726-3   1  -3      -3  -3-3 510 5   20003-4 0 1 1  2-4 2-1-1 2 2 4 1 2 5 3 3 2 5-110 6 10 2 1 1 3 3 3 3 3 2 1 1 1 8 110-1 2 2 2-4-4-4 2 2 2 2 1 1 1-4     112 1   15,00-4 1 1 300 700
992000950 950      -4      99  20  ,49190 2 2 2 3 3 3 2 3 3 2-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 4 4 0 0 0 1 0 0 1 0 0 0 1 0 0 0 2 6-1 3 4 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 4 1 2 3 3 3 3 4-1 3 1 3 1 1 1 2-3 8 5-1-1-1-2 2 2 2 2-1-1 2 2-1-1-1 3-1 2 2 7 2 1 4 1 4 1 2 1 2 2 3 1 3 2 2 2 2 2 2 2 2 1-1 2 1 3 3 2 2 2-1-1 2 2 3 1 2 0 1 0 1 0 0 1 1 0 1 0 1 1-1-1-1-1-1-1-1 5 8 4 5 3 1 1 2 1 1 1 1 1 1 3 3 3 2-1 4 4 4 4 3 3 4 4 3 5 6 1 1 3 2 2 3 3-1 4 8 8 2-1 7 6 7-1-1 7 8 6 4 3 8 4 8 3 2 2 2 3 2 2 3 3 1 3 2 1 3      -1    2005 4-1 4 1 3 4 3 3 1 2 3 3 3 3 2 3 4 2 1 4 4 4 4-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 2 3 0 0 018 6 2 1 2   -3   30   -3    8324 8 8-3   1  -3      -3  -3-3-2-2 5   20003-4 0 1 1  5-4 3-1 2 3 5 5 3 5 4 2 3 3 6 310 9  6 2-1 3 3-1 2 2 2 2 2 4 1 6 210-1 3 2 2-4-4-4 3 2 3 2 4-1 2-4     112 1    5,00-4 1 1  98  98
992000951 951      -4      99  20 1,30485 1 1 2 1 2 2 2 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3-3-3 1 0 0 1 0 0 0 0 0 0 1 0 0 0 2 7 6 3 4 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 9 1 2 2 2 2 3 2 1 1 1 2 1 1 1 2-3 5 5 1 1 1 1 1 1 1-1-1-1-1-1-1-1-1 3 3 2 2 7 2 4 3 2 3 2 1 1 2 1 3 2 2 2 2 2 1 1 1 2 1 1 1 2 3 3 1 1 3 3 3 1 1 3 3 1 1 1 0 1 1 0 1 1 0 0 0 0 1 1 3 3 3 3 3 2 6 3-1 8 4 3 2-1-1 1-1-1 1 1 1-1-1 2 2 2 3 3 2 3 3 3 2 3 3 3 2 2 2 4 4-1-1 2 2 4 1 1 1 1 3 1 1-1 6 310 1-1 1 1 1 4-1 2 2 2 3 2 2 2 2 3 4 5 1 3      96      -3 2 2 1 1 1 1 4 1 1 4 4 3 3 3 1 1 2 1 1 2 2 2 2 2 2 2 3 2 3 2 2 3 2 2** 1 1 2 1 2 1 2 1 0 018 6 2 1 2   -3  100   -3    2411 438-3   1  -3      -3  -3-3 612 5   20003-4 0 1 1  3-4 2 3-1 3 2 4 2 3 3 2 3 2 5 6 9 7  2 2-1 3 3 3 2 2 2 2 1 1 1 5 1-1-1 2 2 2-4-4-4 3 2 3 2-1 2 1-4     212 0   50,00-4 1 1 5001000
992000952 952      -4      99  20  ,55890 1 2 2 3 4 4 2 2 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 4 1 0 0 0 0 0 1 0 0 0 1 1 0 0 210 1 3 4 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1 2 1 4 1 1 2 2 1 2 2 2-3 2-3 6 7 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 9 2 2 7 2 6 2 1 1 1 1 2 3-2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 3 1 1 2 1 1 1 2 1 1 0 1 1 1 0 1 0 1 0 0 0 1 1 1 2 2 2 3 2 5 1 5 110 3 2 1 2 1 1 2 1 1 2 2 3 2 2 2 4 4 4 4 3 2 3 4 4 1 4 3 1 4 1 1 1 3 1 4 1 1 1 1 1 1 1 1 5 5 1 1 1 1 7 1 1 1 3 2 1 3 2 2 2 2 1 3 4 1 2    2017      -3 3 1 1 1 1 1 3 1 1 2 3 3 4 4 1 1 3 2 1 2 2 3 3 1 1 2 2 1-3-3-3-3-3 1** 1 1 2 1 2 1 2 1 0 023 6 2 1 2   -3   -2   -3    7224 890-3   1  -3      -3  -3-3 510 5   20003-4 0 0 0  1-4 210 1 1 2 3 1 2 2 3 2 2 1 5 1 1  5 2 1 1 1 3 1 3 1 2 1 3 1 1 1 6 1 2 2 2-4-4-4 1 1 1 1 7 2 1-4     212 1     ,00-4 1 1 400 700
992000953 953      -4      99  20 1,05304 1 1 1 1 2 3 2 2 2 3 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 4-3 3 1 1 0 1 0 0 1 1 0 0 1 0 0 1 210 9 4 3 1 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 8 7 2 2 1 1 4 1 1 1 1 2 2 1 1 2-3 7 2 1 1 1 1 2-1-1-1 1 1-1-1 1 1 2 3 9-1 2 7 2 5 4 1 2 1 1 1 1 1 3 1 2 1 1 1 2 1 2 2 3 2 2-1 1 4 4 1 2 2 1 1 1 1 3 1 2 0 1 1 1 0 1 0 0 0 1 0 1 1-1 3 3 3 3 2-1 11010 1 1 4 2 2 1 1 1 1 1 1 3 3 3 2 3 3 3 3 3 3 3 3 3 4 2 5-1 2 4 2 3 2 2 2 4 110 1 1 5 1 1 1 5 510 1 3 1 1 1 4 1 4 4 3 3 3 3 3 2 1 3 5 1 3      96      -3 2 2 3 1 2 1 4 1 1 2 2 2 2 2 2 2 3 2 2 2 2 4 2 2 2 2-1-1-3-3-3-3-3 2** 2-3 1 3-3 1 1 0 0 018 5 2 1 1  218    5   -3      -2 211-3   1  -3      -3  -3-3 3 5 5   20003-4 0 1 1  7-4 3 1-1 3 1 5 1 4 3 1 2 2 5 1 9 5  2 2 2 1 3-1 3 3 3 1 2 4 1 5-1 8-1 2 2 3-4-4-4 3 3 3 5 2 1 1-4     412 0   45,00-4 3 1 530 530
